doc_x,doc_y,cosine
1,102,0.0002999640187411242
1,103,0.00022910793001776662
1,104,0.00015371596119865495
1,105,0.0002942280668879282
1,106,0.00023981675375343148
1,107,0.0002186598062921064
1,108,0.0003324275334133792
1,109,0.00029579691447201653
1,110,0.00032384625146816457
1,111,0.0005016457498194725
1,112,0.00023617725680355754
1,113,0.0001874943180246649
1,114,0.0003016006257683197
1,115,0.00034527973202174995
1,116,0.00025148635450888447
1,117,0.0002529044005067485
1,118,0.0002340001602089176
1,119,0.00023121386953100655
1,120,0.0002716398923833817
1,121,0.0004688929640684732
1,122,0.0003303663499117921
1,123,0.00022786943073631558
1,124,0.0005613717668675606
1,125,0.0002778976349237237
1,126,0.00038979867993223314
1,127,0.0003838868845409129
1,128,0.0003818541431347197
1,129,0.0002693035908379857
1,130,0.00038666432116136996
1,131,0.000219995458522762
1,132,0.0003582219359315091
1,133,0.0002472249202416605
1,134,0.00033968410041725316
1,135,0.00028102269702058694
1,136,0.0003842594604072332
2,3,0.0007225060915552429
2,4,0.0007345863600503419
2,5,0.00041762027705645124
2,6,0.0013675502101631262
2,7,0.0007259701380634624
2,8,0.0006554460664464478
2,9,0.00046523021208198567
2,10,0.0005179394538088057
2,11,0.0005052855910025859
2,12,0.0005677833850694091
2,13,0.0005278422546307114
2,14,0.0005179655996899941
2,15,0.0007335656154147995
2,16,0.0004337301509908456
2,17,0.0006571362211436031
2,18,0.0005308619637806059
2,19,0.0004745990311751993
2,20,0.00026006544885984347
2,21,0.0006620208529966288
2,22,0.0005759867594064328
2,23,0.0006123505575688422
2,24,0.0002747976025837408
2,25,9.710470866174899e-05
2,26,0.00017341088417783954
2,27,0.0003650524403345917
2,28,0.00029426488283979576
2,29,0.00037589309675015745
2,30,0.0003682517341282351
2,31,0.00021862355299201363
2,32,0.0003626890313415835
2,33,0.00028167008625521855
2,34,0.00028894766273154733
2,35,0.0003370460768010955
2,36,0.000346287805120245
2,37,0.0003023749979763847
2,38,0.00017274978000843638
2,39,0.0009997238402522628
2,40,0.0003337717964964211
2,41,0.0002758337763086065
2,42,0.0003159292919020691
2,43,0.00036818398679698593
2,44,0.0002912249269217866
2,45,0.00032331253701736067
2,46,0.0001673349740051752
2,47,0.00021078854943530555
2,48,0.00030049836245213683
2,49,0.0006092302724052898
2,50,0.00029303085841725417
2,51,0.00042605638234792347
2,52,0.000553697123835641
2,53,0.0002074753012595619
2,54,0.00037979030243440545
2,55,0.00036004946779828376
2,56,0.0003197343901451249
2,57,0.0005219467694587806
2,58,0.00027250376733636134
2,59,0.0003135564756110029
2,60,0.0002405087396303733
2,61,0.0003418339389337522
2,62,0.0002455476300572561
2,63,0.0003251621477022283
2,64,0.0004348758467129081
2,65,0.00024489125880047916
2,66,0.0004015700707583024
2,67,0.00033327089906611494
2,68,0.000560351176334994
2,69,0.00014231996397278508
2,70,0.0003191177440632658
2,71,0.00038450255305465535
2,72,0.00028799801419455946
2,73,0.0004739306534379646
2,74,0.0003956364796586552
2,75,0.00028919135130144757
2,76,0.00033383190221428964
2,77,0.0002578965124732649
2,78,0.0003177941024761659
2,79,0.0002624445172498652
2,80,0.00010568438574460392
2,81,0.0003072834157299349
2,82,0.0002340966300119995
2,83,0.0004335150154581673
2,84,0.00022006498817413699
2,85,0.00022723521311773673
2,86,0.0002067669644249856
2,87,0.00026616721821759047
2,88,0.00016682322048366718
2,89,0.00038006843594449194
2,90,0.0003529554775033954
2,91,0.00041219571300955187
2,92,0.000444628272055513
2,93,0.0003954538776492399
2,94,0.00032824152342545424
2,95,0.0004324902282228623
2,96,0.0003537725744281566
2,97,0.0005167756556034065
2,98,0.0002793745009431905
2,99,0.00033775787862344147
2,100,0.000313738283142418
2,101,0.000564370344822763
2,102,0.00048175592649940394
2,103,0.0003005597374874347
2,104,0.00022596887767250832
2,105,0.00026899313073509227
2,106,0.00029778153167483144
2,107,0.00016541891382251578
2,108,0.0003517299045110287
2,109,0.0004934597784315073
2,110,0.0006621898105813051
2,111,0.00026543295237401306
2,112,0.0004831710530048765
2,113,0.00033709537403128406
2,114,0.0003120063439402593
2,115,0.0005078308926302011
2,116,0.00011476933752268572
2,117,0.0005947229555632993
2,118,0.0003175185320206648
2,119,0.00034645450206474037
2,120,0.00022999215655286953
2,121,0.00033336273553783547
2,122,0.0007621518028628425
2,123,0.00032012154824798426
2,124,0.0004362117817400047
2,125,0.0002731810236582835
2,126,0.000541385366225234
2,127,0.0007208744347183837
2,128,0.00023122692073744585
2,129,0.0006586377595827665
2,130,0.0002782411649280505
2,131,0.0004565945111618808
2,132,0.00037812968607532583
2,133,0.00030280692869733456
2,134,0.0003395529096370023
2,135,0.00039748068717452596
2,136,0.0005024774545441284
3,4,0.0012482353815056336
3,5,0.0013000093725422039
3,6,0.00041259789669579255
3,7,0.0002985840683514213
3,8,0.0005173633698013526
3,9,0.0006283717002490238
3,10,0.0007452891054380773
3,11,0.0016077663715803505
3,12,0.0006261461136204792
3,13,0.0007328347229981698
3,14,0.0001822007603527364
3,15,0.0009443203781100717
3,16,0.0004182824767106756
3,17,0.0009154927826448965
3,18,0.0006870128358514131
3,19,0.000636599354668261
3,20,0.00045528125049213553
3,21,0.0006875304570713707
3,22,0.00045054376357790514
3,23,0.0007712644236779981
3,24,0.0002620408738756662
3,25,0.00025143482685053225
3,26,0.0002512792715067979
3,27,0.0003533265328338165
3,28,0.0003017861036887207
3,29,0.0004339234776880856
3,30,0.0005026898546700037
3,31,0.0003953274703191731
3,32,0.00027307009908309566
3,33,0.0005037772493835453
3,34,0.0003463528133870148
3,35,0.00039253933820834974
3,36,0.00028913813331793756
3,37,0.00023487251608432432
3,38,0.00041870777078968977
3,39,0.00035490827212078383
3,40,0.0004773086097171351
3,41,0.0002816415071749606
3,42,0.0002334282409942382
3,43,0.0004289902988378158
3,44,0.0003530462049577543
3,45,0.0003117937602371785
3,46,0.0002321191186694827
3,47,0.0003906094859007029
3,48,0.00039530065066642787
3,49,0.0004025438338267163
3,50,0.0003270544143339944
3,51,0.00034304272115309893
3,52,0.00031301617474137426
3,53,0.00035325476730418075
3,54,0.00034880339044463936
3,55,0.00038403260705159505
3,56,0.00028260826362008524
3,57,0.00037504013234034445
3,58,0.00021477221262271903
3,59,0.00030628201627062033
3,60,0.00023803603982621596
3,61,0.00034492845617358197
3,62,0.0012671613611278467
3,63,0.00036879898412366607
3,64,0.00043442722278912713
3,65,0.00040332013935267885
3,66,0.0004083489542380305
3,67,0.0005303265626060858
3,68,0.0003725684822724787
3,69,0.0001586147688638641
3,70,0.0003073011219657431
3,71,0.00032453012233183993
3,72,0.0006705311918005891
3,73,0.0005215400611868895
3,74,0.0004292022691995703
3,75,0.00037905578466137293
3,76,0.0002907317394945069
3,77,0.00023735428941711598
3,78,0.00041024740930145967
3,79,0.0001882316883245128
3,80,0.0003870270387508407
3,81,0.0003997493911849012
3,82,0.00027768819433818796
3,83,0.0005399586401383041
3,84,0.00027091403485292613
3,85,0.0003097306617025362
3,86,0.0003334358734063194
3,87,0.00029636993245770664
3,88,0.0003241870895950668
3,89,0.00034801053933082365
3,90,0.00042396178615125525
3,91,0.0003851239575023991
3,92,0.0003264330023025558
3,93,0.00030119684342948743
3,94,0.00048542881235175784
3,95,0.0005307960025881863
3,96,0.00037407977495140755
3,97,0.00042744160283017643
3,98,0.0003808527087286869
3,99,0.00029326459191921395
3,100,0.0004065545984392271
3,101,0.00044493895215483623
3,102,0.00029204420410673454
3,103,0.000321969316193513
3,104,0.00020238728573521717
3,105,0.0002582923921295866
3,106,0.000315894893550007
3,107,0.00041910253632297705
3,108,0.0004900690744523768
3,109,0.0003374305564593332
3,110,0.0005741401518363699
3,111,0.0002683239832002507
3,112,0.0002685622300482375
3,113,0.0003593341105281845
3,114,0.0002561410228270533
3,115,0.0004912954293774153
3,116,0.0002532374388720366
3,117,0.0003629470963911499
3,118,0.0002922875558681982
3,119,0.00039000999751646084
3,120,0.0005180656828241279
3,121,0.0005344879019239695
3,122,0.0007379959695717353
3,123,0.000434221969940877
3,124,0.00036469204315328597
3,125,0.00028931550512518637
3,126,0.00043110474617615545
3,127,0.00045014435256236307
3,128,0.0003505979659923011
3,129,0.00045266126611887957
3,130,0.000365912071992955
3,131,0.0003394124882001465
3,132,0.0004111030732791394
3,133,0.0003136102553173037
3,134,0.00031247021593576533
3,135,0.00034782314810337834
3,136,0.00035115382470841104
4,5,0.0008885221178880247
4,6,0.0004883961739171917
4,7,0.00033178381343333105
4,8,0.00037471730481570604
4,9,0.00044711032878101307
4,10,0.0008978736124094285
4,11,0.0016510423380925717
4,12,0.000716267895747778
4,13,0.000989562624944047
4,14,0.0001603186728098513
4,15,0.0008593020665988326
4,16,0.0005052787044392726
4,17,0.0013555861756952303
4,18,0.0007963071127196263
4,19,0.0007979013010185953
4,20,0.0005481535600765066
4,21,0.0011806109932796175
4,22,0.0004258710262541736
4,23,0.00016793523787177376
4,24,0.00023636926999832207
4,25,0.00025618911105778513
4,26,0.0002751804240603981
4,27,0.00036185017205539005
4,28,0.00040825258404301236
4,29,0.0003835107691177553
4,30,0.0003435959582370139
4,31,0.0005301580974732111
4,32,0.0002473062687506826
4,33,0.00023946523490496892
4,34,0.0003566338513834236
4,35,0.00035087240269060044
4,36,0.000366584988432886
4,37,0.00019973449846258075
4,38,0.00031536266518259246
4,39,0.0002625310993305695
4,40,0.00018463224901648498
4,41,0.000301746692563838
4,42,0.00028605089650972723
4,43,0.0001609170690954427
4,44,0.0003728160393591584
4,45,0.00031000100181380867
4,46,0.00027569206124955893
4,47,0.000521537593581135
4,48,0.00048527931501886844
4,49,0.0005542938346327377
4,50,0.0003593069281619394
4,51,0.0003614235273237192
4,52,0.0002455051965807424
4,53,0.00024260277539953437
4,54,0.00037442819749126954
4,55,0.0002447365574648504
4,56,0.00017562735413988414
4,57,0.00028668152097787586
4,58,0.0002857002207036106
4,59,0.0003845558230198638
4,60,0.00026262693058614267
4,61,0.00035432392055590963
4,62,0.0003198826651261685
4,63,0.0004095118235336481
4,64,0.0003197796224876449
4,65,0.00039188388046338513
4,66,0.000776329095360963
4,67,0.0003872802803590523
4,68,0.00034611393004671916
4,69,0.0002788766152808523
4,70,0.0004054382754327221
4,71,0.00025638833219322174
4,72,0.0008218500248131348
4,73,0.0005155162549853724
4,74,0.0004928270966113979
4,75,0.0002534608861053812
4,76,0.000297100166151454
4,77,0.0003552480756299666
4,78,0.0005299600257194683
4,79,0.0002203894637243394
4,80,0.0003156704309157074
4,81,0.00030821547252952574
4,82,0.0002117195784042792
4,83,0.00018176866314839222
4,84,0.0003654932607455777
4,85,0.0003378286096830133
4,86,0.0003401171407523977
4,87,0.0003675401739613856
4,88,0.00026295465118610745
4,89,0.0002494900535152741
4,90,0.00042033632089477337
4,91,0.00033766504583778313
4,92,0.0003151391176954699
4,93,0.0003364417809593137
4,94,0.0005067273448645756
4,95,0.0003562754804280311
4,96,0.0002722247382631798
4,97,0.0004485571799408533
4,98,0.0002658176009228389
4,99,0.0002180254394730627
4,100,0.0006810012386903395
4,101,0.00033491617664398854
4,102,0.0002632507753035568
4,103,0.0005100035843203678
4,104,0.00022565760968046804
4,105,0.00022972668358731582
4,106,0.00028597776932106673
4,107,0.00014796514506776838
4,108,0.0003997227176375206
4,109,0.00024761407674751904
4,110,0.0010222184600519068
4,111,0.0003408881751984261
4,112,0.000353875081093041
4,113,0.00036056642753680055
4,114,0.00021304505702414236
4,115,0.00031761646997285165
4,116,0.00021135693368021718
4,117,0.00032820740111865084
4,118,0.0002779024781813373
4,119,0.00026756911683729987
4,120,0.00026018272009056625
4,121,0.0004635360453984121
4,122,7.62480439482819e-05
4,123,0.00047019483411310633
4,124,0.000355605023373761
4,125,0.0004611273498105199
4,126,0.0003688262599109074
4,127,0.00026876297901418686
4,128,0.0003060090036070311
4,129,0.00028357078014338964
4,130,0.0004591636045673484
4,131,0.00028850121926329554
4,132,0.0004284775508625991
4,133,0.0002760352595462403
4,134,0.0003017332803288709
4,135,0.000365248297473821
4,136,0.00022405284238398234
5,6,0.00036778546219474654
5,7,0.00023476236447775412
5,8,0.00027963116624052305
5,9,0.0002537345823694826
5,10,0.0005818089609915784
5,11,0.0008408907317822317
5,12,0.0005646402139513712
5,13,0.0011603419687528842
5,14,0.00018300631977638396
5,15,0.0010136600264719344
5,16,0.0004675779628303413
5,17,0.0012085068821560472
5,18,0.0005102529642306188
5,19,0.0005834627888164552
5,20,0.0005000952449669307
5,21,0.0011302964816400267
5,22,0.00032309067929395247
5,23,0.00033110945890504857
5,24,0.0003049554337080552
5,25,0.00023425181663454288
5,26,0.0003083045839213321
5,27,0.0007092482836799784
5,28,0.0003870337833446052
5,29,0.0003823426477372192
5,30,0.0008491944372499112
5,31,0.0004830167265096224
5,32,0.00021951601090034638
5,33,0.0002988392387298161
5,34,0.0004816740804312975
5,35,0.00033489449241108085
5,36,0.0004807975470323609
5,37,0.000211537286842808
5,38,0.00016258773394905334
5,39,0.0005283180657830866
5,40,0.00017038893506383086
5,41,0.0003018816948650266
5,42,0.0002891379871015883
5,43,0.00022307754114418336
5,44,0.000321952679773371
5,45,0.0004251835064824488
5,46,0.00020784836801027
5,47,0.0002883761271076996
5,48,0.00036919687649707617
5,49,0.0005954862020216217
5,50,0.00018231328515470416
5,51,0.0002318565873941017
5,52,0.0002767533799556844
5,53,0.00037835653656029917
5,54,0.0004370705432878714
5,55,0.00032546156842101916
5,56,0.00028252467631975425
5,57,0.0002395564469886869
5,58,0.00023748680564649767
5,59,0.00013733513079086364
5,60,0.00023961724809982656
5,61,0.0004164104048070406
5,62,0.0004573708223438171
5,63,0.00020350001555547232
5,64,0.00036529730268372086
5,65,0.00035098402416040457
5,66,0.0002762945566031632
5,67,0.0006719880116401116
5,68,0.0004592999937150139
5,69,0.00020806738526157455
5,70,0.00022571742540647617
5,71,0.0002666864662027752
5,72,0.0007080359458225996
5,73,0.00025229791986886843
5,74,0.0002712735162583928
5,75,0.00027677026478899625
5,76,0.00020175718396280343
5,77,0.00019196730994176992
5,78,0.000531874738748071
5,79,0.00020105227351541717
5,80,0.00017006484705028881
5,81,0.00035039352711650377
5,82,0.0002582518770575377
5,83,0.0002054244665896007
5,84,0.00024310458156845977
5,85,0.0003331553284509019
5,86,0.00015426413605764883
5,87,0.00028437772226290215
5,88,0.00015696685258805314
5,89,0.00034170311754369294
5,90,0.00030481662971204696
5,91,0.00032106027349839404
5,92,0.0005105252185645958
5,93,0.0003736477938223474
5,94,0.0004383296332410754
5,95,0.0003194083634603644
5,96,0.00022714742039924054
5,97,0.0001489401415490488
5,98,0.00029913927102516826
5,99,0.00027472358945128785
5,100,0.0003499482121334524
5,101,0.0003361796969685401
5,102,0.0002072195069689304
5,103,0.0002830086546270579
5,104,0.0001992075370615304
5,105,0.00020302804630114018
5,106,0.00043263881556675996
5,107,0.00018568176027185802
5,108,0.0003408393674757706
5,109,0.0002733914761030242
5,110,0.0006719894458586688
5,111,0.00015110071045855013
5,112,0.0002350669216217177
5,113,0.0002831469022888235
5,114,0.0001630324602526128
5,115,0.0004224637150138594
5,116,0.0001325825907133858
5,117,0.00021082270139809173
5,118,0.00019749039780383865
5,119,0.0002541071045489971
5,120,0.000145444694458616
5,121,0.0004216569875823362
5,122,9.216085713259557e-05
5,123,0.00032734297157262183
5,124,0.00018465456629360535
5,125,0.00018218911427368546
5,126,0.0003194387774025871
5,127,0.0002896465949084957
5,128,0.0002810753804003051
5,129,0.0003717690077388099
5,130,0.0004990596166302816
5,131,0.00022225602068614273
5,132,0.0003191219893858815
5,133,0.00017781757537035264
5,134,0.00027106639003387904
5,135,0.0003773230308821493
5,136,0.0002643021210979381
6,7,0.0006957765849060153
6,8,0.0005877321584069324
6,9,0.0002741940537162822
6,10,0.00029215906063338146
6,11,0.00031058262728006925
6,12,0.0004090400975610286
6,13,0.0006867818646923698
6,14,0.0004996127761147679
6,15,0.0001891557811814725
6,16,0.00029097416756779915
6,17,0.00040052291431465946
6,18,0.00035208456814592745
6,19,0.0003223138813048485
6,20,0.00034553479063704497
6,21,0.0004146438913690767
6,22,0.00031549295672863653
6,23,0.0011151494625846084
6,24,0.0003320978466129891
6,25,0.0005043363678440999
6,26,0.0002601319251756238
6,27,0.0002887275837744526
6,28,0.00020867135730464242
6,29,0.0004224522020510154
6,30,0.0003375599605356465
6,31,0.00028432529980850787
6,32,0.0002628043342151613
6,33,0.00018908413611209664
6,34,0.00034333841335126337
6,35,0.00035320034836805773
6,36,0.0003633148511072424
6,37,0.0003694214164663199
6,38,0.00015995608499829017
6,39,0.0002621268767796731
6,40,0.000764127396052234
6,41,0.0002624848816149012
6,42,0.00037558441746217495
6,43,0.00028118859854866645
6,44,0.00028410727883848233
6,45,0.0003713439546749315
6,46,0.00020912481084411547
6,47,0.00018043368314390323
6,48,0.000266181660802144
6,49,0.0002893162023079702
6,50,0.00026812365752809707
6,51,0.00029018056909772214
6,52,0.00030718477262621616
6,53,0.00033793181388743827
6,54,0.00025417660503743606
6,55,0.00028397902024428684
6,56,0.00020293568614474403
6,57,0.0009479904938458988
6,58,0.0002561882800397081
6,59,0.00012281204312926882
6,60,0.00024185742919917492
6,61,0.00025674249425479976
6,62,0.00034753408170381904
6,63,0.0002515457966244628
6,64,0.00023003841426930493
6,65,0.0004897082600316683
6,66,0.00037058105128047025
6,67,0.00027495908697589184
6,68,0.00030143542508536796
6,69,0.00013234832718964274
6,70,0.0002688238575724201
6,71,0.0002604845102248905
6,72,0.00032994988131334127
6,73,0.0002612288758049205
6,74,0.00023175576190000936
6,75,0.00023482861673787097
6,76,0.00015102446711509084
6,77,0.0003212981183739833
6,78,0.0002528111276958121
6,79,7.534479905596189e-05
6,80,0.00015330169969496733
6,81,0.00030196512213375115
6,82,0.00037491347816134976
6,83,0.000330843296886055
6,84,0.00039990347106056616
6,85,0.0003451555700102634
6,86,0.00013649066664939746
6,87,0.0003228481848865068
6,88,0.0002891206569673286
6,89,0.000231732258584291
6,90,0.00024677106641349185
6,91,0.00032607642608062614
6,92,0.0005923068780086469
6,93,0.0002874468658571598
6,94,0.0003104908238566416
6,95,0.00036660381110836245
6,96,0.0002028861631357088
6,97,0.0006175497338825225
6,98,0.0004197420175131255
6,99,0.00035409251929902937
6,100,0.00018327284595396327
6,101,0.0006149788244368659
6,102,0.0003916267562393389
6,103,0.00021051913014752296
6,104,0.00016803207990066156
6,105,0.0003542955825282502
6,106,0.00023997255891776523
6,107,0.00017654557116798334
6,108,0.00043913087702163384
6,109,0.0004481231637552246
6,110,0.000406809854784053
6,111,0.0004961309496806596
6,112,0.0003470264664575197
6,113,0.00028014767983533767
6,114,0.0002832141454663388
6,115,0.00029324941882741886
6,116,0.0002612778373344424
6,117,0.0002627896918277313
6,118,0.00019787858263542056
6,119,0.0003169742134921908
6,120,2.232963021413201e-05
6,121,0.0003562650101838402
6,122,0.0007159192254532657
6,123,0.00018209111763558717
6,124,0.00017726411528381546
6,125,0.0005250708048098715
6,126,0.00023175353422854483
6,127,0.0003578823512260559
6,128,0.0003502387361348757
6,129,0.00023171687952379164
6,130,0.0002683172884698273
6,131,0.0002615110156485559
6,132,0.0004426921005529823
6,133,0.00022786672740607173
6,134,0.00025992421420427273
6,135,0.000282125508197094
6,136,0.00013463623517366737
7,8,0.0012394435534296927
7,9,0.0002732561409584731
7,10,0.00042509753659214245
7,11,0.0003298365800799109
7,12,0.00039127672950572945
7,13,0.00032642263365830187
7,14,0.0002972107582048095
7,15,0.0003108447773866207
7,16,0.0003593160765175394
7,17,0.0004945488929171764
7,18,0.0003195461769051469
7,19,0.0004139199647989416
7,20,0.00030675582434039166
7,21,0.00041539515465136847
7,22,0.0004228414330052684
7,23,0.0002699074217580767
7,24,0.00028988049460517996
7,25,4.9633179507890544e-05
7,26,0.0003535723460405065
7,27,0.0003472232406105185
7,28,0.000280952804760475
7,29,0.0005919883091803775
7,30,0.0003082257049409066
7,31,0.00013963956453235304
7,32,0.0003240092855117031
7,33,0.00032163906720097756
7,34,0.00029230374725451147
7,35,0.0003010840169353604
7,36,0.00032567866098247907
7,37,0.00016347229622970327
7,38,0.0007807314007352325
7,39,0.00041912543740048287
7,40,0.0002917617911600908
7,41,0.00036860978802330855
7,42,0.00040974190306544624
7,43,0.0001960998446258936
7,44,0.00022370048313200114
7,45,0.00029509214633761477
7,46,0.0002167426869104028
7,47,0.0003175298505474908
7,48,0.0004004769742827707
7,49,0.00033517978868450254
7,50,0.0006040617257276684
7,51,0.0003172224089097802
7,52,0.0003755355270058531
7,53,0.00020177745636864406
7,54,0.0002632012712040414
7,55,0.0002937913405888635
7,56,0.00023536757942633054
7,57,0.0003794892185762494
7,58,0.0004972361630228234
7,59,0.0002780551920347899
7,60,0.0002623748723459703
7,61,0.0002480338984062304
7,62,0.00023628750052890723
7,63,0.000264442028977721
7,64,0.0002308703035136844
7,65,0.00020753080921689714
7,66,0.00032033382455985357
7,67,0.00012621476042281769
7,68,0.0004908269319671945
7,69,0.0005859511343003934
7,70,0.00029951076545430737
7,71,0.0002857367898993761
7,72,0.0003154377391828943
7,73,0.00028269068202340346
7,74,0.00017723373132658694
7,75,0.00027359101978687895
7,76,0.00022731879758433496
7,77,0.00033027918714935477
