0	doc_label,doc_content	0.03489059850647208	0.0205180755802536	0.028905607104585195	0.03506795702319305	0.02900201337600688	0.047689018121736995	0.022950888287594624	0.019423790433138778	0.032048778351902306	0.024064045560539787	0.05159005717362833	0.01926164754486644	0.028920024609257442	0.029467808816176833	0.022217020341405713	0.034531694716463085	0.06088519780864531	0.22286434553604417	0.04368599120000622	0.1920154399080833
1	doyle-0-0,chapter	0.03489059850647208	0.0205180755802536	0.028905607104585195	0.03506795702319305	0.02900201337600688	0.047689018121736995	0.022950888287594624	0.019423790433138778	0.032048778351902306	0.024064045560539787	0.2181995489572886	0.01926164754486644	0.028920024609257442	0.029467808816176833	0.022217020341405713	0.034531694716463085	0.06088519780864531	0.056254853752383885	0.2102954829836665	0.02540594812442304
2	doyle-0-1,weather	0.011020670487968686	0.006480913475166291	0.009130229482742419	0.011076691589775065	0.009160680715905272	0.015063225542460682	0.007249350485542455	0.006135268615448745	0.010123042907754714	0.3233562121134512	0.016295421830054235	0.006084053577011228	0.00913478344785202	0.009307808546342436	0.007017548304931248	0.48454018946582705	0.019231418530106494	0.017768861329188434	0.013798814997864287	0.00802481455460717
3	doyle-0-2,cheyne	0.169928119115124	0.009471630625783368	0.013343514231526509	0.17000999201554035	0.01338801765434234	0.022014382527671697	0.08750557011525745	0.00896648263214173	0.014794476673482894	0.011108534522156089	0.10072609014195025	0.008891633626916735	0.013350169693841524	0.013603039883849569	0.010255903847134065	0.01594064979229455	0.02810605224479418	0.17979036635623344	0.09707738570808899	0.011727988591870396
4	doyle-0-2,n't	0.03489059850647208	0.0205180755802536	0.19551509888824548	0.20167744880685334	0.02900201337600688	0.047689018121736995	0.022950888287594624	0.019423790433138778	0.032048778351902306	0.024064045560539787	0.05159005717362833	0.01926164754486644	0.028920024609257442	0.029467808816176833	0.022217020341405713	0.034531694716463085	0.06088519780864531	0.056254853752383885	0.04368599120000622	0.02540594812442304
5	doyle-0-2,'s	0.03489059850647208	0.0205180755802536	0.028905607104585195	0.03506795702319305	0.02900201337600688	0.047689018121736995	0.022950888287594624	0.019423790433138778	0.19865827013556256	0.024064045560539787	0.05159005717362833	0.01926164754486644	0.028920024609257442	0.029467808816176833	0.188826512125066	0.034531694716463085	0.06088519780864531	0.056254853752383885	0.04368599120000622	0.02540594812442304
6	doyle-0-3,white	0.017448292065408547	0.010260797769862932	0.01445528298963387	0.017536986537057146	0.014503494394789058	0.023848599683558822	0.3447535614447428	0.009713561331767546	0.016027138225210014	0.012034086922805595	0.1924375281499485	0.009632475979494789	0.014462492978660828	0.014736432069426922	0.011110415880887283	0.017268809384700233	0.11376685861664702	0.028132252250885396	0.02184674285490351	0.0960241904696093
7	doyle-0-3,ameriga	0.03489059850647208	0.0205180755802536	0.028905607104585195	0.03506795702319305	0.02900201337600688	0.047689018121736995	0.022950888287594624	0.18603328221679905	0.032048778351902306	0.024064045560539787	0.05159005717362833	0.01926164754486644	0.028920024609257442	0.029467808816176833	0.022217020341405713	0.034531694716463085	0.22749468959230557	0.056254853752383885	0.04368599120000622	0.02540594812442304
8	doyle-0-3,dell	0.026170193296464035	0.14035771292665886	0.02168106474694944	0.02630322359299222	0.021753375652067013	0.03576983129518194	0.01721464258345953	0.014569092304076077	0.02403864537403207	0.018049582144525986	0.03869586152725473	0.014447474707664054	0.0216918788028922	0.022102752195538977	0.016664194416103492	0.025900992366659784	0.04566781493444804	0.4170982681445486	0.032767303600129326	0.019056095388353865
9	doyle-0-4,pshaw	0.03489059850647208	0.0205180755802536	0.028905607104585195	0.03506795702319305	0.02900201337600688	0.047689018121736995	0.022950888287594624	0.019423790433138778	0.032048778351902306	0.024064045560539787	0.05159005717362833	0.01926164754486644	0.028920024609257442	0.029467808816176833	0.022217020341405713	0.034531694716463085	0.22749468959230557	0.056254853752383885	0.04368599120000622	0.1920154399080833
10	doyle-0-4,n't	0.03489059850647208	0.0205180755802536	0.19551509888824548	0.03506795702319305	0.02900201337600688	0.047689018121736995	0.022950888287594624	0.019423790433138778	0.032048778351902306	0.024064045560539787	0.05159005717362833	0.01926164754486644	0.028920024609257442	0.029467808816176833	0.022217020341405713	0.034531694716463085	0.06088519780864531	0.056254853752383885	0.2102954829836665	0.02540594812442304
11	doyle-0-4,'s	0.13807069643735506	0.007695928394366	0.010841927236424348	0.01315330402851856	0.010878087341144066	0.017887216918906306	0.008608428805009718	0.007285483462419325	0.012020869226182023	0.009025952301828215	0.01935042028266982	0.1947005410133942	0.07333929301796192	0.011052798090207691	0.0708251273657912	0.012952162537590281	0.02283684553063493	0.3335598844291364	0.016385759902147492	0.00952927367831249
12	doyle-0-4,'ve	0.020937232104993844	0.012312534870729952	0.017345744440932884	0.12102307603662434	0.3173418387942073	0.02861733773609104	0.013772422820549128	0.011655873675596243	0.01923190600788376	0.014440408845170963	0.03095828239099408	0.01155857459127981	0.0173543961309187	0.017683111761336846	0.01333204162385162	0.02072186027772678	0.03653613216298381	0.23371637288688624	0.026215191961283836	0.015245660879959025
13	doyle-0-4,talking	0.03489059850647208	0.0205180755802536	0.028905607104585195	0.03506795702319305	0.1956115051596672	0.047689018121736995	0.022950888287594624	0.019423790433138778	0.032048778351902306	0.024064045560539787	0.05159005717362833	0.01926164754486644	0.028920024609257442	0.029467808816176833	0.188826512125066	0.034531694716463085	0.06088519780864531	0.056254853752383885	0.04368599120000622	0.02540594812442304
