doc_label,doc_content
doyle-4-96,willingly gone asked mrs reed 's pardon knew partly experience partly instinct way make repulse double scorn thereby exciting every impulse nature
doyle-4-97,fain exercise better faculty fierce speaking fain find nourishment less feeling sombre indignation
doyle-4-97,took book arabian tales sat endeavoured read
doyle-4-97,make sense subject thoughts swam always page usually found fascinating
doyle-4-97,opened glass door breakfast room shrubbery quite still black frost reigned unbroken sun breeze grounds
doyle-4-97,covered head arms skirt frock went walk part quite found pleasure silent trees falling congealed relics autumn russet leaves swept past winds stiffened together
doyle-4-97,leaned gate looked empty field sheep short grass nipped blanched
doyle-4-97,grey opaque sky thence flakes felt intervals settled hard path hoary lea without melting
doyle-4-97,stood wretched child enough whispering shall
doyle-4-97,shall
doyle-4-98,heard clear voice call miss jane
doyle-4-98,come lunch
doyle-4-99,bessie knew well enough stir light step came tripping path
doyle-4-100,naughty little thing
doyle-4-100,n't come called
doyle-4-101,bessie 's presence compared thoughts brooding seemed cheerful even though usual somewhat cross
doyle-4-101,fact conflict victory mrs reed disposed care much 's transitory anger disposed youthful lightness heart
doyle-4-101,put two arms round come bessie
doyle-4-101,n't scold
doyle-4-102,action frank indulge somehow pleased
doyle-4-103,strange child miss jane looked little roving solitary thing going school suppose
doyle-4-104,nodded
doyle-4-105,wo n't sorry leave poor bessie
doyle-4-106,bessie care
doyle-4-106,always
doyle-4-107,'re queer frightened shy little thing
doyle-4-107,bolder
doyle-4-108,get
doyle-4-109,nonsense
doyle-4-109,rather put upon 's certain
doyle-4-109,mother came last week little place
doyle-4-109,come 've good news
doyle-4-110,n't think bessie
doyle-4-111,child
doyle-4-111,mean
doyle-4-111,sorrowful eyes fix
doyle-4-111,well missis young ladies master john going tea afternoon shall tea
doyle-4-111,'ll ask cook little cake shall help look drawers soon pack trunk
doyle-4-111,missis leave gateshead two shall choose toys take
doyle-4-112,bessie must promise scold till go
doyle-4-113,well mind good girl n't afraid
doyle-4-113,n't start chance speak rather sharply 's provoking
doyle-4-114,n't think shall ever afraid bessie got used shall soon another set people dread
doyle-4-115,dread 'll dislike
doyle-4-116,bessie
doyle-4-117,n't dislike miss believe others
doyle-4-118,n't show
doyle-4-119,little sharp thing
doyle-4-119,'ve got quite new way talking
doyle-4-119,makes hardy
doyle-4-120,shall soon away besides going say something passed mrs reed second thoughts considered better remain silent head
doyle-4-121,'re glad leave
doyle-4-122,bessie indeed 'm rather sorry
doyle-4-123,rather
doyle-4-123,coolly little lady says
doyle-4-123,dare say ask kiss n't give 'd say 'd rather
doyle-4-124,'ll kiss welcome bend head
doyle-4-124,bessie stooped mutually embraced followed house quite comforted
doyle-4-124,afternoon lapsed peace harmony evening bessie told stories sang sweetest songs
doyle-4-124,even life gleams sunshine
doyle-5-0,v
doyle-5-1,five o'clock hardly struck morning january bessie brought candle closet found already nearly dressed
doyle-5-1,risen half hour entrance washed face put clothes light half moon setting whose rays streamed narrow window near crib
doyle-5-1,leave gateshead coach passed lodge gates six bessie person risen lit fire nursery proceeded make breakfast
doyle-5-1,children eat excited thoughts journey bessie pressed vain take boiled milk bread prepared wrapped biscuits paper put bag helped pelisse bonnet wrapping shawl left nursery
doyle-5-1,passed mrs reed 's bedroom go bid missis good bye
doyle-5-2,bessie came crib last night gone supper need disturb morning cousins either told remember always best friend speak grateful accordingly
doyle-5-3,say miss
doyle-5-4,nothing covered face bedclothes turned wall
doyle-5-5,wrong miss jane
doyle-5-6,quite right bessie
doyle-5-6,missis friend foe
doyle-5-7,miss jane
doyle-5-7,n't say
doyle-5-8,good bye gateshead
doyle-5-8,cried passed hall went front door
doyle-5-9,moon set dark bessie carried lantern whose light glanced wet steps gravel road sodden recent thaw
doyle-5-9,raw chill winter morning teeth chattered hastened drive
doyle-5-9,light porter 's lodge reached found porter 's wife kindling fire trunk carried evening stood corded door
doyle-5-9,wanted minutes six shortly hour struck distant roll wheels announced coming coach went door watched lamps approach rapidly gloom
doyle-5-10,going
doyle-5-10,asked porter 's wife
doyle-5-11,yes
doyle-5-13,fifty miles
doyle-5-14,long way
doyle-5-14,wonder mrs reed afraid trust alone
doyle-5-15,coach drew gates four horses top laden passengers guard coachman loudly urged haste trunk hoisted taken bessie 's neck clung kisses
doyle-5-16,sure take good care cried guard lifted inside
doyle-5-17,ay ay
doyle-5-17,answer door voice exclaimed right drove
doyle-5-17,thus severed bessie gateshead thus whirled away unknown deemed remote mysterious regions
doyle-5-18,remember little journey know seemed preternatural length appeared travel hundreds miles road
doyle-5-18,passed several towns large coach stopped horses taken passengers alighted dine
doyle-5-18,carried inn guard wanted dinner appetite left immense room fireplace end chandelier pendent ceiling little red gallery high wall filled musical instruments
doyle-5-18,walked long feeling strange mortally apprehensive coming believed exploits frequently figured bessie 's fireside chronicles
doyle-5-18,last guard returned stowed away coach protector mounted seat sounded hollow horn away rattled stony street
doyle-5-19,afternoon came wet somewhat misty dusk began feel getting indeed gateshead ceased pass towns country changed great grey hills heaved round horizon twilight deepened descended valley dark wood long night prospect heard wild wind rushing amongst trees
doyle-5-20,lulled sound last dropped asleep long slumbered sudden cessation motion awoke coach door open person servant standing saw face dress light lamps
doyle-5-21,little girl called jane eyre
doyle-5-21,asked
doyle-5-21,answered yes lifted trunk handed coach instantly drove away
doyle-5-22,stiff long sitting bewildered noise motion coach gathering faculties looked
doyle-5-22,rain wind darkness filled air nevertheless dimly discerned wall door open door passed new guide shut locked behind
doyle-5-22,visible house houses building spread many windows lights burning went broad pebbly path splashing wet admitted door servant led passage room fire left alone
doyle-5-23,stood warmed numbed fingers blaze looked round candle uncertain light hearth showed intervals papered walls carpet curtains shining mahogany furniture parlour spacious splendid drawing room gateshead comfortable enough
doyle-5-23,puzzling make subject picture wall door opened individual carrying light entered another followed close behind
doyle-5-24,first tall lady dark hair dark eyes pale large forehead figure partly enveloped shawl countenance grave bearing erect
doyle-5-25,child young sent alone putting candle table
doyle-5-25,considered attentively minute two added
doyle-5-26,better put bed soon looks tired tired
doyle-5-26,asked placing shoulder
doyle-5-27,little ma'am
doyle-5-28,hungry doubt let supper goes bed miss miller
doyle-5-28,first left parents come school little girl
doyle-5-29,explained parents
doyle-5-29,inquired long dead old name whether read write sew little touched cheek gently forefinger saying hoped good child dismissed along miss miller
doyle-5-30,lady left might twenty nine went appeared years younger first impressed voice look air
doyle-5-30,miss miller ordinary ruddy complexion though careworn countenance hurried gait action always tasks looked indeed afterwards found really teacher
doyle-5-30,led passed compartment compartment passage passage large irregular building till emerging total somewhat dreary silence portion house traversed came upon hum many voices presently entered wide long room great deal tables two end burnt pair candles seated round benches congregation girls every age nine ten twenty
doyle-5-30,seen dim light dips number appeared countless though reality exceeding eighty uniformly dressed brown stuff frocks quaint fashion long holland pinafores
doyle-5-30,hour study engaged conning morrow 's task hum heard combined result whispered repetitions
doyle-5-31,miss miller signed sit bench near door walking top long room cried
doyle-5-32,monitors collect lesson books put away
doyle-5-33,four tall girls arose different tables going round gathered books removed
doyle-5-33,miss miller gave word command
doyle-5-34,monitors fetch supper trays
doyle-5-35,tall girls went returned presently bearing tray portions something knew arranged pitcher water mug middle tray
doyle-5-35,portions handed round liked took draught water mug common
doyle-5-35,came turn drank thirsty touch food excitement fatigue rendering incapable eating saw however thin cake shared fragments
doyle-5-36,meal prayers read miss miller classes filed two two upstairs
doyle-5-36,overpowered weariness scarcely noticed sort place bedroom except schoolroom saw long
doyle-5-36,night miss miller 's bed fellow helped undress laid glanced long rows beds quickly filled two occupants ten minutes single light extinguished amidst silence complete darkness fell asleep
doyle-5-37,night passed rapidly
doyle-5-37,tired even dream awoke hear wind rave furious rain fall sensible miss miller taken place side
doyle-5-37,unclosed eyes loud bell ringing girls dressing begun dawn rushlight two burned room
doyle-5-37,rose reluctantly bitter cold dressed well shivering washed basin liberty occur soon basin six girls stands middle room
doyle-5-37,bell rang formed file two two order descended stairs entered cold dimly lit schoolroom prayers read miss miller afterwards called
doyle-5-38,form classes
doyle-5-39,great tumult succeeded minutes miss miller repeatedly exclaimed silence
doyle-5-39,order
doyle-5-39,subsided saw drawn four four chairs placed four tables held books hands great book bible lay table vacant seat
doyle-5-39,pause succeeded filled low vague hum miss miller walked class class indefinite sound
doyle-5-40,distant bell tinkled immediately three ladies entered room walked table took seat
doyle-5-40,miss miller assumed fourth vacant chair nearest door around children assembled inferior class called placed bottom
doyle-5-41,business began 's collect repeated certain scripture succeeded protracted reading chapters bible lasted hour
doyle-5-41,exercise terminated fully dawned
doyle-5-41,indefatigable bell sounded fourth classes another room breakfast glad behold prospect getting something eat
doyle-5-41,nearly sick inanition taken little
doyle-5-42,refectory great low ceiled gloomy room two long tables smoked basins something hot however dismay sent forth odour inviting
doyle-5-42,saw universal manifestation discontent fumes repast met nostrils destined swallow van tall girls first class rose whispered words
doyle-5-43,disgusting
doyle-5-43,porridge burnt
doyle-5-44,silence
doyle-5-44,ejaculated voice miss miller upper teachers little dark personage dressed somewhat morose aspect installed top table buxom lady presided
doyle-5-44,looked vain first seen night visible miss miller occupied foot table sat strange foreign looking elderly lady french teacher afterwards found took corresponding seat board
doyle-5-44,long grace hymn sung servant brought tea teachers meal began
doyle-5-45,faint devoured two portion without thinking taste first edge hunger blunted perceived got mess burnt porridge almost bad rotten potatoes famine soon sickens
doyle-5-45,spoons moved slowly saw girl taste food try swallow cases effort soon relinquished
doyle-5-45,breakfast none breakfasted
doyle-5-45,thanks returned got second hymn chanted refectory evacuated schoolroom
doyle-5-45,last go passing tables saw teacher take basin porridge taste looked others countenances expressed displeasure stout whispered
doyle-5-46,abominable stuff
doyle-5-46,shameful
doyle-5-47,quarter hour passed lessons began schoolroom glorious tumult space seemed permitted talk loud freely used privilege
doyle-5-47,whole conversation ran breakfast abused roundly
doyle-5-47,poor things
doyle-5-47,sole consolation
doyle-5-47,miss miller teacher room group great girls standing spoke serious sullen gestures
doyle-5-47,heard name brocklehurst pronounced lips miss miller shook head disapprovingly made great effort check general wrath doubtless shared
doyle-5-48,clock schoolroom struck nine miss miller left circle standing middle room cried
doyle-5-49,silence
doyle-5-49,seats
doyle-5-50,discipline prevailed five minutes confused throng resolved order comparative silence quelled babel clamour tongues
doyle-5-50,upper teachers punctually resumed still seemed wait
doyle-5-50,ranged benches sides room eighty girls sat motionless erect quaint assemblage appeared plain locks combed faces curl visible brown dresses made high surrounded narrow tucker throat little pockets holland shaped something 's purse tied front frocks destined serve purpose work bag wearing woollen stockings country made shoes fastened brass buckles
doyle-5-50,twenty clad costume full grown girls rather young women suited ill gave air even prettiest
doyle-5-51,still looking also intervals examining teachers none precisely pleased stout little coarse dark little fierce foreigner harsh grotesque miss miller poor thing
doyle-5-51,looked purple weather beaten worked eye wandered face face whole school rose simultaneously moved common spring
doyle-5-52,matter
doyle-5-52,heard order given puzzled
doyle-5-52,ere gathered wits classes seated eyes turned point mine followed general direction encountered personage received last night
doyle-5-52,stood bottom long room hearth fire end surveyed two rows girls silently gravely
doyle-5-52,miss miller approaching seemed ask question received answer went back place aloud
doyle-5-53,monitor first class fetch globes
doyle-5-54,direction executed lady consulted moved slowly room
doyle-5-54,suppose considerable organ veneration retain sense admiring awe eyes traced steps
doyle-5-54,seen broad daylight looked tall fair brown eyes benignant light irids fine long lashes round relieved large front temples hair dark brown clustered round curls according fashion times neither smooth bands long ringlets dress also purple cloth relieved sort spanish trimming black velvet gold watch watches common shone girdle
doyle-5-54,let reader add complete picture refined features complexion pale clear stately air carriage least clearly words give correct idea exterior miss temple temple afterwards saw name written prayer book intrusted carry church
doyle-5-55,superintendent lowood lady taken seat pair globes placed tables summoned first class round commenced giving lesson geography lower classes called teachers repetitions history grammar c went hour writing arithmetic succeeded music lessons given miss temple elder girls
doyle-5-55,duration lesson measured clock last struck twelve
doyle-5-55,superintendent rose
doyle-5-56,word address pupils
doyle-5-57,tumult cessation lessons already breaking forth sank voice
doyle-5-57,went
doyle-5-58,morning breakfast eat must hungry ordered lunch bread cheese shall served
doyle-5-59,teachers looked sort surprise
doyle-5-60,done responsibility added explanatory tone immediately afterwards left room
doyle-5-61,bread cheese presently brought distributed high delight refreshment whole school
doyle-5-61,order given garden
doyle-5-61,put coarse straw bonnet strings coloured calico cloak grey frieze
doyle-5-61,equipped following stream made way open air
doyle-5-62,garden wide surrounded walls high exclude every glimpse prospect covered verandah ran side broad walks bordered middle space divided little beds beds assigned gardens pupils cultivate bed owner
doyle-5-62,full flowers doubtless look pretty latter end january wintry blight brown decay
doyle-5-62,shuddered stood looked round inclement outdoor exercise positively rainy darkened drizzling yellow fog foot still wet floods yesterday
doyle-5-62,stronger among girls ran engaged active games sundry pale thin ones together shelter warmth verandah amongst dense mist penetrated shivering frames heard frequently sound hollow cough
doyle-5-63,spoken anybody seem take notice stood lonely enough feeling isolation accustomed oppress much
doyle-5-63,leant pillar verandah drew grey mantle close trying forget cold nipped without hunger gnawed within delivered employment watching thinking
doyle-5-63,reflections fragmentary merit record hardly knew gateshead past life seemed floated away distance present vague strange future form conjecture
doyle-5-63,looked round convent garden house large building half seemed grey old half quite new
doyle-5-63,new part containing schoolroom dormitory lit latticed windows gave church aspect stone tablet door bore inscription
doyle-5-64,lowood institution
doyle-5-64,portion ad naomi brocklehurst brocklehurst hall county
doyle-5-64,let light shine men may good works glorify father heaven
doyle-5-64,st
doyle-5-64,v
doyle-5-65,read words felt explanation belonged unable fully penetrate import
doyle-5-65,still pondering institution endeavouring make connection first words verse scripture sound cough close behind made turn head
doyle-5-65,saw girl sitting stone bench near bent book perusal seemed intent stood title rasselas name struck strange consequently attractive
doyle-5-65,turning leaf happened look directly
doyle-5-66,book interesting
doyle-5-66,already formed intention asking lend
doyle-5-67,answered pause second two examined
doyle-5-68,continued
doyle-5-68,hardly know found thus open conversation stranger step contrary nature habits think occupation touched chord sympathy somewhere liked reading though frivolous childish kind digest comprehend serious substantial
doyle-5-69,may look replied girl offering book
doyle-5-70,brief examination convinced contents less taking title rasselas looked dull taste saw nothing fairies nothing genii bright variety seemed spread closely pages
doyle-5-70,returned received quietly without saying anything former mood ventured disturb
doyle-5-71,tell writing stone door means
doyle-5-71,lowood institution
doyle-5-72,house come live
doyle-5-73,call institution
doyle-5-73,way different schools
doyle-5-74,partly charity school rest us charity children
doyle-5-74,suppose orphan either father mother dead
doyle-5-75,died remember
doyle-5-76,well girls lost either parents called institution educating
doyle-5-77,pay money
doyle-5-77,keep us nothing
doyle-5-78,pay friends pay fifteen pounds year
doyle-5-79,call us charity children
doyle-5-80,fifteen pounds enough board teaching deficiency supplied
doyle-5-82,different benevolent minded ladies gentlemen neighbourhood london
doyle-5-83,naomi brocklehurst
doyle-5-84,lady built new part house tablet whose son directs everything
doyle-5-86,treasurer manager establishment
doyle-5-87,house belong tall lady wears watch bread cheese
doyle-5-88,miss temple
doyle-5-88,oh
doyle-5-88,wish answer brocklehurst
doyle-5-88,brocklehurst buys food clothes
doyle-5-89,live
doyle-5-90,two miles large hall
doyle-5-91,good man
doyle-5-92,clergyman great deal good
doyle-5-93,say tall lady called miss temple
doyle-5-94,yes
doyle-5-95,teachers called
doyle-5-96,red cheeks called miss smith attends work cuts make clothes frocks pelisses everything little black hair miss scatcherd teaches history grammar second class repetitions wears shawl pocket handkerchief tied side yellow madame pierrot comes lisle france teaches french
doyle-5-97,teachers
doyle-5-98,well enough
doyle-5-99,little black madame
doyle-5-99,pronounce name
doyle-5-100,miss scatcherd hasty must take care offend madame pierrot bad sort person
doyle-5-101,miss temple best n't
doyle-5-102,miss temple good clever rest knows
doyle-5-103,long
doyle-5-104,two years
doyle-5-105,orphan
doyle-5-106,mother dead
doyle-5-107,happy
doyle-5-108,ask rather many questions
doyle-5-108,given answers enough present want read
doyle-5-109,moment summons sounded dinner entered house
doyle-5-109,odour filled refectory scarcely appetising nostrils breakfast dinner served two huge vessels whence rose strong steam fat
doyle-5-109,found mess consist indifferent potatoes strange shreds rusty meat mixed cooked together
doyle-5-109,preparation tolerably abundant apportioned pupil
doyle-5-109,ate wondered within whether every 's fare
doyle-5-110,dinner immediately adjourned schoolroom lessons recommenced continued till five o'clock
doyle-5-111,marked event afternoon saw girl conversed verandah dismissed disgrace miss scatcherd history class sent stand middle large schoolroom
doyle-5-111,punishment seemed high degree especially great girl looked upwards
doyle-5-111,expected show signs great distress shame surprise neither wept blushed composed though grave stood central mark eyes
doyle-5-111,bear quietly firmly
doyle-5-111,asked
doyle-5-111,place seems wish earth open swallow
doyle-5-111,looks thinking something beyond punishment beyond situation something round
doyle-5-111,heard dreams dream
doyle-5-111,eyes fixed floor sure sight seems turned gone heart looking remember believe really present
doyle-5-111,wonder sort girl whether good naughty
doyle-5-112,soon five pm another meal consisting small mug coffee half slice brown bread
doyle-5-112,devoured bread drank coffee relish glad much still hungry
doyle-5-112,half hour 's recreation succeeded study glass water piece cake prayers bed
doyle-5-112,first lowood
doyle-6-0,vi
doyle-6-1,next commenced getting dressing rushlight morning obliged dispense ceremony washing water pitchers frozen
doyle-6-1,change taken place weather preceding evening keen north east wind whistling crevices bedroom windows night long made us shiver beds turned contents ewers ice
doyle-6-2,long hour half prayers bible reading felt ready perish cold
doyle-6-2,breakfast came last morning porridge burnt quality eatable quantity small
doyle-6-2,small portion seemed
doyle-6-2,wished doubled
doyle-6-3,course enrolled member fourth class regular tasks occupations assigned hitherto spectator proceedings lowood become actor therein
doyle-6-3,first little accustomed learn heart lessons appeared long difficult frequent change task task bewildered glad three o'clock afternoon miss smith put hands border muslin two yards long together needle thimble c sent sit quiet corner schoolroom directions hem
doyle-6-3,hour others sewing likewise class still stood round miss scatcherd 's chair reading quiet subject lessons heard together manner girl acquitted animadversions commendations miss scatcherd performance
doyle-6-3,english history among readers observed acquaintance verandah commencement lesson place top class error pronunciation inattention stops suddenly sent bottom
doyle-6-3,even obscure position miss scatcherd continued make object constant notice continually addressing phrases following
doyle-6-4,burns seems name girls called surnames boys elsewhere burns standing side shoe turn toes immediately
doyle-6-4,burns poke chin unpleasantly draw
doyle-6-4,burns insist holding head attitude c c
doyle-6-5,read twice books closed girls examined
doyle-6-5,lesson comprised part reign charles sundry questions tonnage poundage ship money appeared unable answer still every little difficulty solved instantly reached burns memory seemed retained substance whole lesson ready answers every point
doyle-6-5,kept expecting miss scatcherd praise attention instead suddenly cried
doyle-6-6,dirty disagreeable girl
doyle-6-6,never cleaned nails morning
doyle-6-7,burns made answer wondered silence
doyle-6-7,thought explain neither clean nails wash face water frozen
doyle-6-8,attention called miss smith desiring hold skein thread winding talked asking whether ever school whether mark stitch knit c till dismissed pursue observations miss scatcherd 's movements
doyle-6-8,returned seat lady delivering order catch import burns immediately left class going small inner room books kept returned half minute carrying bundle twigs tied together end
doyle-6-8,ominous tool presented miss scatcherd respectful curtesy quietly without told unloosed pinafore teacher instantly sharply inflicted neck dozen strokes bunch twigs
doyle-6-8,tear rose burns eye paused sewing fingers quivered spectacle sentiment unavailing impotent anger feature pensive face altered ordinary expression
doyle-6-9,hardened girl
doyle-6-9,exclaimed miss scatcherd nothing correct slatternly habits carry rod away
doyle-6-10,burns obeyed looked narrowly emerged book closet putting back handkerchief pocket trace tear glistened thin cheek
doyle-6-11,play hour evening thought pleasantest fraction lowood bit bread draught coffee swallowed five o'clock revived vitality satisfied hunger long restraint slackened schoolroom felt warmer morning fires allowed burn little brightly supply measure place candles introduced ruddy gloaming licensed uproar confusion many voices gave welcome sense liberty
doyle-6-12,evening seen miss scatcherd flog pupil burns wandered usual among forms tables laughing groups without companion feeling lonely passed windows lifted blind looked snowed fast drift already forming lower panes putting ear close window distinguish gleeful tumult within disconsolate moan wind outside
doyle-6-13,probably lately left good home kind parents hour keenly regretted separation wind saddened heart obscure chaos disturbed peace
doyle-6-13,derived strange excitement reckless feverish wished wind howl wildly gloom deepen darkness confusion rise clamour
doyle-6-14,jumping forms creeping tables made way fire places kneeling high wire fender found burns absorbed silent abstracted round companionship book read dim glare embers
doyle-6-15,still 'rasselas
doyle-6-15,asked coming behind
doyle-6-16,yes finished
doyle-6-17,five minutes shut
doyle-6-17,glad
doyle-6-17,thought perhaps get talk
doyle-6-17,sat floor
doyle-6-18,name besides burns
doyle-6-19,helen
doyle-6-20,come long way
doyle-6-21,come place farther north quite borders scotland
doyle-6-22,ever go back
doyle-6-23,hope nobody sure future
doyle-6-24,must wish leave lowood
doyle-6-25,sent lowood get education use going away attained object
doyle-6-26,teacher miss scatcherd cruel
doyle-6-27,cruel
doyle-6-27,severe dislikes faults
doyle-6-28,place dislike resist
doyle-6-28,struck rod get break nose
doyle-6-29,probably nothing sort brocklehurst expel school great grief relations
doyle-6-29,better endure patiently smart nobody feels commit hasty action whose evil consequences extend connected besides bible bids us return good evil
doyle-6-30,seems disgraceful flogged sent stand middle room full people great girl younger bear
doyle-6-31,duty bear avoid weak silly say cannot bear fate required bear
doyle-6-32,heard wonder comprehend doctrine endurance still less understand sympathise forbearance expressed chastiser
doyle-6-32,still felt helen burns considered things light invisible eyes
doyle-6-32,suspected might right wrong ponder matter deeply felix put convenient season
doyle-6-33,say faults helen
doyle-6-33,seem good
doyle-6-34,learn judge appearances miss scatcherd slatternly seldom put never keep things order careless forget rules read learn lessons method sometimes say bear subjected systematic arrangements
doyle-6-34,provoking miss scatcherd naturally neat punctual particular
doyle-6-35,cross cruel added helen burns admit addition kept silence
doyle-6-36,miss temple severe miss scatcherd
doyle-6-37,utterance miss temple 's name soft smile flitted grave face
doyle-6-38,miss temple full goodness pains severe even worst school sees errors tells gently anything worthy praise gives meed liberally
doyle-6-38,strong proof wretchedly defective nature even expostulations mild rational influence cure faults even praise though value highly stimulate continued care foresight
doyle-6-39,curious easy careful
doyle-6-40,doubt
doyle-6-40,observed class morning saw closely attentive thoughts never seemed wander miss miller explained lesson questioned
doyle-6-40,mine continually rove away listening miss scatcherd collecting says assiduity often lose sound voice fall sort dream
doyle-6-40,sometimes think northumberland noises hear round bubbling little brook runs deepden near house comes turn reply awakened heard nothing read listening visionary brook answer ready
doyle-6-41,well replied afternoon
doyle-6-42,mere chance subject reading interested
doyle-6-42,afternoon instead dreaming deepden wondering man wished right act unjustly unwisely charles first sometimes thought pity integrity conscientiousness farther prerogatives crown
doyle-6-42,able look distance call spirit age tending
doyle-6-42,still charles respect pity poor murdered king
doyle-6-42,yes enemies worst shed blood right shed
doyle-6-42,dared kill
doyle-6-43,helen talking forgotten well understand ignorant nearly subject discussed
doyle-6-43,recalled level
doyle-6-44,miss temple teaches thoughts wander
doyle-6-45,certainly often miss temple generally something say newer reflections language singularly agreeable information communicates often wished gain
doyle-6-46,well miss temple good
doyle-6-47,yes passive way make effort follow inclination guides
doyle-6-47,merit goodness
doyle-6-48,great deal good good
doyle-6-48,ever desire
doyle-6-48,people always kind obedient cruel unjust wicked people way never feel afraid never alter grow worse worse
doyle-6-48,struck without reason strike back hard sure hard teach person struck us never
doyle-6-49,change mind hope grow older little untaught girl
doyle-6-50,feel helen must dislike whatever please persist disliking must resist punish unjustly
doyle-6-50,natural love show affection submit punishment feel deserved
doyle-6-51,heathens savage tribes hold doctrine christians civilised nations disown
doyle-6-52,n't understand
doyle-6-53,violence best overcomes hate vengeance certainly heals injury
doyle-6-55,read new testament observe christ says acts make word rule conduct example
doyle-6-56,say
doyle-6-57,love enemies bless curse good hate despitefully use
doyle-6-58,love mrs reed bless son john impossible
doyle-6-59,turn helen burns asked explain proceeded forthwith pour way tale sufferings resentments
doyle-6-59,bitter truculent excited spoke felt without reserve softening
doyle-6-60,helen heard patiently end expected make remark nothing
doyle-6-61,well asked impatiently mrs reed hard hearted bad woman
doyle-6-62,unkind doubt dislikes cast character miss scatcherd mine minutely remember done
doyle-6-62,singularly deep impression injustice seems made heart
doyle-6-62,ill usage brands record feelings
doyle-6-62,happier tried forget severity together passionate emotions excited
doyle-6-62,life appears short spent nursing animosity registering wrongs
doyle-6-62,must burdened faults world soon come trust shall put putting corruptible bodies debasement sin fall us cumbrous frame flesh spark spirit remain impalpable principle light thought pure left creator inspire creature whence came return perhaps communicated higher man perhaps pass gradations glory pale human soul brighten seraph
doyle-6-62,surely never contrary suffered degenerate man fiend
doyle-6-62,believe hold another creed ever taught seldom mention delight cling extends hope makes eternity rest mighty home terror abyss
doyle-6-62,besides creed clearly distinguish criminal crime sincerely forgive first abhor last creed revenge never worries heart degradation never deeply disgusts injustice never crushes low live calm looking end
doyle-6-63,helen 's head always drooping sank little lower finished sentence
doyle-6-63,saw look wished longer talk rather converse thoughts
doyle-6-63,allowed much meditation monitor great rough girl presently came exclaiming strong cumberland accent
doyle-6-64,helen burns n't go put drawer order fold work minute 'll tell miss scatcherd come look
doyle-6-65,helen sighed reverie fled getting obeyed monitor without reply without delay
doyle-7-0,vii
doyle-7-1,first quarter lowood seemed age golden age either comprised irksome struggle difficulties habituating new rules unwonted tasks
doyle-7-1,fear failure points harassed worse physical hardships lot though trifles
doyle-7-2,january february part march deep snows melting almost impassable roads prevented stirring beyond garden walls except go church within limits pass hour every open air
doyle-7-2,clothing insufficient protect us severe cold boots snow got shoes melted ungloved hands became numbed covered chilblains feet remember well distracting irritation endured cause every evening feet inflamed torture thrusting swelled raw stiff toes shoes morning
doyle-7-2,scanty supply food distressing keen appetites growing children scarcely sufficient keep alive delicate invalid
doyle-7-2,deficiency nourishment resulted abuse pressed hardly younger pupils whenever famished great girls opportunity coax menace little ones portion
doyle-7-2,many shared two claimants precious morsel brown bread distributed tea relinquishing third half contents mug coffee swallowed remainder accompaniment secret tears forced exigency hunger
doyle-7-3,sundays dreary days wintry season
doyle-7-3,walk two miles brocklebridge church patron officiated
doyle-7-3,set cold arrived church colder morning service became almost paralysed
doyle-7-3,return dinner allowance cold meat bread penurious proportion observed ordinary meals served round services
doyle-7-4,close afternoon service returned exposed hilly road bitter winter wind blowing range snowy summits north almost flayed skin faces
doyle-7-5,remember miss temple walking lightly rapidly along drooping line plaid cloak frosty wind fluttered gathered close encouraging us precept example keep spirits march forward stalwart soldiers
doyle-7-5,teachers poor things generally much dejected attempt task cheering others
doyle-7-6,longed light heat blazing fire got back
doyle-7-6,little ones least denied hearth schoolroom immediately surrounded double row great girls behind younger children crouched groups wrapping starved arms pinafores
doyle-7-7,little solace came tea shape double ration bread whole instead half slice delicious addition thin scrape butter hebdomadal treat looked forward sabbath sabbath
doyle-7-7,generally contrived reserve moiety bounteous repast remainder invariably obliged part
doyle-7-8,sunday evening spent repeating heart church catechism fifth sixth seventh chapters st matthew listening long sermon read miss miller whose irrepressible yawns attested weariness
doyle-7-8,frequent interlude performances enactment part eutychus half dozen little girls overpowered sleep fall third loft fourth form taken half dead
doyle-7-8,remedy thrust forward centre schoolroom oblige stand till sermon finished
doyle-7-8,sometimes feet failed sank together heap propped monitors high stools
doyle-7-9,alluded visits brocklehurst indeed gentleman home greater part first month arrival perhaps prolonging stay friend archdeacon absence relief
doyle-7-9,need say reasons dreading coming come last
doyle-7-10,afternoon three weeks lowood sitting slate puzzling sum long division eyes raised abstraction window caught sight figure passing recognised almost instinctively gaunt outline two minutes school teachers included rose en masse necessary look order ascertain whose entrance thus greeted
doyle-7-10,long stride measured schoolroom presently beside miss temple risen stood black column frowned ominously hearthrug gateshead
doyle-7-10,glanced sideways piece architecture
doyle-7-10,yes right brocklehurst buttoned surtout looking longer narrower rigid ever
doyle-7-11,reasons dismayed apparition well remembered perfidious hints given mrs reed disposition c promise pledged brocklehurst apprise miss temple teachers vicious nature
doyle-7-11,along dreading fulfilment promise looking daily coming man whose information respecting past life conversation brand bad child ever
doyle-7-12,stood miss temple 's side speaking low ear doubt making disclosures villainy watched eye painful anxiety expecting every moment dark orb turn glance repugnance contempt
doyle-7-12,listened happened seated quite top room caught import relieved immediate apprehension
doyle-7-13,suppose miss temple thread bought lowton struck quality calico chemises sorted needles match
